id,host_days,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,city,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
13378936,210,within an hour,100%,97%,0,4,1,South End,Boston,Townhouse,Entire home/apt,4,1,1,2,Real Bed,170,0,1,2,25,3,100,10,10,10,10,10,10,0,strict,1.64
11041684,380,within a day,77%,33%,0,16,0,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,129,0,0,1,0,2,96,10,10,10,10,10,10,0,strict,0.77
13378923,210,within an hour,100%,97%,0,4,1,South End,Boston,Townhouse,Entire home/apt,2,1,0,1,Real Bed,160,0,1,2,25,2,100,10,10,10,10,10,10,0,strict,3.33
11771810,713,N/A,,,0,1,0,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,250,0,0,1,0,2,,,,,,,,0,moderate,
6348631,1286,within a few hours,100%,58%,0,4,1,South End,Boston,Apartment,Entire home/apt,2,1,2,1,Real Bed,149,1,1,2,0,1,90,9,9,10,10,10,9,0,strict,0.5
9840919,609,within an hour,100%,91%,0,37,0,South End,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,175,0,1,2,25,3,90,9,10,10,10,10,10,0,strict,1.9
5734770,701,within an hour,92%,100%,0,1,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,150,1,1,1,0,2,95,10,10,10,10,10,9,0,moderate,5.01
8480507,1330,within an hour,100%,100%,1,1,1,South End,Boston,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,250,0,1,1,0,2,100,10,10,10,10,10,10,0,strict,1.52
9430774,450,N/A,,,0,1,0,South End,Boston,Loft,Entire home/apt,2,1,1,1,Real Bed,100,0,0,1,0,1,100,10,10,10,10,10,10,0,flexible,0.11
4364925,1162,within a few hours,100%,75%,0,11,1,South End,Boston,Apartment,Entire home/apt,7,1,2,3,Real Bed,200,0,1,1,0,1,95,10,10,10,10,10,10,0,strict,2.36
12426977,1877,within a few hours,90%,95%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,120,0,1,1,0,3,93,9,8,10,10,9,9,0,flexible,3.54
7511737,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,0,1,1,0,7,100,10,10,10,10,10,10,0,strict,0.09
7694365,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,152,0,1,1,0,7,100,10,10,10,10,,10,0,strict,0.43
12508801,305,within a few hours,100%,70%,0,1,0,South End,Boston,Apartment,Entire home/apt,2,1,1,2,Real Bed,200,1,1,1,0,1,100,10,10,10,10,10,9,0,flexible,0.66
10083878,379,within a few hours,100%,100%,1,1,1,South End,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,170,1,1,2,20,2,97,10,10,10,10,10,10,0,moderate,5.77
990668,1803,within an hour,100%,94%,1,6,1,South End,Boston,Apartment,Private room,2,1.5,1,1,Real Bed,157,1,1,1,0,2,98,10,10,10,10,10,9,0,strict,2.41
10427882,420,within a few hours,91%,94%,0,11,0,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,229,0,0,1,0,2,93,9,10,10,9,9,10,0,strict,0.84
639111,1608,within an hour,100%,100%,0,4,0,South End,Boston,Bed & Breakfast,Private room,3,1,1,2,Real Bed,299,0,0,1,0,1,,,,,,,,0,strict,
14933461,609,within an hour,100%,91%,0,37,0,South End,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,165,0,1,2,25,3,,,,,,,,0,strict,
6677700,578,within a day,100%,0%,0,1,1,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,210,0,0,4,50,1,89,10,9,10,9,10,9,0,strict,0.77
8316068,487,within an hour,100%,98%,0,5,1,South End,Boston,Condominium,Private room,2,1.5,1,1,Real Bed,110,1,1,1,65,2,96,10,10,10,10,10,10,1,moderate,2.31
8381472,475,N/A,,,0,1,0,South End,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,400,0,0,1,0,1,,,,,,,,0,flexible,
6972426,558,within an hour,100%,54%,1,1,1,South End,Boston,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed,575,1,1,1,0,2,99,10,10,10,10,10,10,0,strict,1.35
6759439,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,147,0,1,1,0,7,,,,,,,,0,strict,
6038520,626,within a few hours,90%,74%,0,1,0,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,0,1,2,50,2,98,10,10,10,10,10,10,0,strict,1.4
3236496,1388,within an hour,100%,50%,0,3,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,115,0,0,1,20,28,100,10,10,10,10,10,10,0,strict,0.31
8200839,487,within an hour,100%,98%,0,5,1,South End,Boston,Condominium,Private room,2,1.5,1,1,Real Bed,110,1,1,1,65,2,96,10,10,10,10,10,10,1,moderate,1.57
1106555,1803,within an hour,100%,94%,1,6,1,South End,Boston,Other,Shared room,1,0,1,1,Airbed,500,0,0,1,0,1,94,9,9,9,10,10,9,0,strict,0.65
6939126,560,within an hour,100%,100%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,0,1,1,35,1,77,8,7,9,9,10,8,0,strict,1.44
14304682,436,within an hour,100%,94%,0,7,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,149,0,1,2,49,3,,,,,,,,1,moderate,
8595650,986,within a few hours,100%,100%,1,1,1,South End,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,200,1,1,2,25,3,99,10,10,10,10,10,10,0,strict,3.37
2549840,1999,within a few hours,98%,66%,0,22,1,South End,Boston,Apartment,Entire home/apt,8,2.5,3,4,Real Bed,417,1,1,1,0,4,90,10,9,9,9,9,9,0,strict,1.3
5088560,833,within an hour,100%,88%,1,3,1,South End,Boston,Condominium,Entire home/apt,4,2,2,2,Real Bed,600,1,1,1,0,2,100,10,10,10,10,10,10,0,strict,2.92
4364989,1162,within a few hours,100%,75%,0,11,1,South End,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,175,0,1,1,0,1,95,10,10,10,10,10,10,0,strict,1.88
14091605,1045,within an hour,100%,100%,0,1,0,South End,Boston,Loft,Private room,2,1,1,1,Real Bed,69,0,1,2,35,1,94,9,10,10,10,10,10,0,moderate,10.41
6758482,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,0,1,1,0,7,,,,,,,,0,strict,
7856208,506,N/A,,,0,1,0,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,180,0,0,1,0,1,,,,,,,,0,flexible,
6758443,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,0,1,1,0,7,90,9,10,10,10,9,8,0,strict,0.13
6758462,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,137,0,1,1,0,7,,,,,,,,0,strict,
1810397,1172,within a few hours,100%,100%,0,1,1,South End,Boston,Apartment,Entire home/apt,8,2.5,3,4,Real Bed,800,1,1,1,0,5,98,10,10,10,10,10,9,0,strict,0.97
14819274,875,within an hour,100%,65%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,199,0,1,1,0,1,,,,,,,,0,strict,
7377034,653,within an hour,100%,75%,1,1,1,South End,Boston,Condominium,Private room,4,1,1,2,Real Bed,133,0,0,2,10,2,95,10,10,10,10,9,9,0,moderate,1.27
8201104,487,within an hour,100%,98%,0,5,1,South End,Boston,Condominium,Entire home/apt,5,1.5,3,3,Real Bed,299,1,1,1,70,4,100,8,8,10,10,10,8,0,moderate,0.26
13460331,205,within an hour,100%,100%,0,1,1,South End,Boston,Apartment,Private room,1,1.5,1,1,Real Bed,135,0,1,1,0,1,100,10,10,9,10,10,10,0,strict,2
14770892,589,within a few hours,100%,100%,0,1,1,South End,Boston,Condominium,Entire home/apt,4,2,2,2,Real Bed,275,1,1,1,0,2,100,10,10,10,10,10,10,0,moderate,1
453660,1707,within a few hours,100%,84%,0,3,1,South End,Boston,Apartment,Private room,2,1,1,1,Futon,99,1,1,1,0,2,96,9,9,10,10,10,9,0,strict,1.39
14589341,1608,within an hour,100%,100%,0,4,0,South End,Boston,Bed & Breakfast,Private room,3,1,1,2,Real Bed,350,0,0,1,0,1,,,,,,,,0,strict,
12049787,609,within an hour,100%,91%,0,37,0,South End,Boston,Apartment,Entire home/apt,2,1,0,2,Real Bed,170,0,1,2,0,3,88,9,9,9,8,10,9,0,strict,1.33
3808557,879,N/A,,,0,1,1,South End,Boston,Apartment,Entire home/apt,6,1,2,3,Real Bed,450,1,0,2,25,1,100,10,9,10,10,10,10,0,strict,0.4
1119740,2732,within a few hours,89%,45%,0,558,1,South End,Boston,Apartment,Entire home/apt,2,1,,1,Real Bed,186,0,0,1,0,3,,,,,,,,0,super_strict_30,
2513870,1032,within an hour,100%,100%,0,1,0,South End,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,300,1,0,1,0,14,,,,,,,,0,strict,
12034317,1742,N/A,,,0,1,0,South End,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,200,1,1,1,0,2,100,10,10,10,10,10,10,0,moderate,0.21
3842286,1612,within an hour,100%,57%,1,1,1,South End,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,189,0,1,1,0,2,99,10,10,10,10,10,10,0,moderate,0.9
13377097,210,within an hour,100%,97%,0,4,1,South End,Boston,Townhouse,Entire home/apt,2,1,0,1,Real Bed,150,0,1,2,25,2,96,10,10,10,10,10,10,0,strict,2.03
7920541,1052,within a few hours,71%,98%,0,363,1,South End,Boston,Condominium,Entire home/apt,4,1,1,2,Real Bed,179,0,1,2,10,3,96,9,10,10,10,9,9,1,strict,3.06
2694019,1028,within an hour,100%,77%,0,1,1,South End,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,250,0,1,2,50,1,90,9,9,9,10,10,9,0,strict,1.16
11590512,1052,within a few hours,71%,98%,0,363,1,South End,Boston,Condominium,Entire home/apt,2,1,1,1,Real Bed,229,0,1,1,10,3,92,10,10,9,10,8,9,1,strict,0.96
10656576,375,within a few hours,100%,100%,0,1,1,South End,Boston,Apartment,Entire home/apt,4,1.5,1,2,Real Bed,250,1,1,2,25,3,100,10,10,10,10,10,10,0,moderate,2
5593888,848,within a few hours,100%,92%,0,1,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,89,0,1,2,100,2,86,9,8,10,10,9,9,0,strict,3.66
9706279,1271,N/A,,,0,1,0,South End,Boston,Apartment,Private room,1,1,1,1,Real Bed,80,1,0,1,0,2,100,10,10,10,10,10,10,0,flexible,0.12
14817983,436,within an hour,100%,94%,0,7,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,119,0,1,2,59,3,,,,,,,,1,flexible,
7592616,1522,N/A,,,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,1,1,1,0,2,100,10,10,10,10,10,10,0,flexible,0.08
826555,1488,within a day,100%,100%,0,2,0,South End,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,84,0,0,1,0,5,80,6,10,10,10,10,10,0,moderate,0.17
7740592,1460,within a few hours,100%,83%,1,3,1,South End,Boston,House,Entire home/apt,4,2.5,2,2,Real Bed,700,1,0,1,0,4,100,10,10,10,10,10,10,0,strict,0.77
13605430,371,N/A,,,0,1,0,South End,Boston,Condominium,Entire home/apt,2,1,2,1,Real Bed,250,1,0,1,0,6,,,,,,,,0,flexible,
10656206,1433,within a day,100%,0%,0,3,1,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,1,1,2,30,1,93,9,9,10,10,10,8,0,strict,0.73
14486599,436,within an hour,100%,94%,0,7,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,99,0,1,2,49,3,,,,,,,,1,flexible,
7095320,551,within a few hours,100%,100%,0,2,0,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,0,1,1,0,1,70,6,6,10,10,10,7,0,flexible,1.4
12308161,268,within a few hours,100%,100%,0,1,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,119,1,1,0,0,1,97,10,10,10,10,10,10,0,strict,6.08
9508975,830,within a few hours,100%,100%,0,1,1,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,0,1,1,0,2,100,10,10,10,10,10,10,0,moderate,0.32
6248526,1777,N/A,,,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,170,1,1,2,0,4,90,9,9,10,10,10,10,0,strict,0.13
1071144,2732,within a few hours,89%,45%,0,558,1,South End,Boston,Apartment,Entire home/apt,2,1,,1,Real Bed,269,0,0,1,0,3,91,8,10,10,10,10,8,0,super_strict_30,0.03
989163,1391,within an hour,100%,100%,1,6,0,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,170,1,1,2,40,32,98,10,10,10,10,10,9,0,strict,0.52
9197535,599,within a few hours,100%,50%,0,1,1,South End,Boston,Apartment,Private room,1,1,1,1,Real Bed,100,0,0,1,0,1,73,9,7,7,7,9,6,0,strict,0.32
22354,2501,within a few hours,100%,96%,0,5,1,South End,Boston,Bed & Breakfast,Private room,1,,1,1,Real Bed,135,0,1,1,12,1,88,9,8,9,9,10,9,0,moderate,3.46
12916551,239,within an hour,100%,100%,1,2,1,South End,Boston,Apartment,Entire home/apt,6,1,1,2,Real Bed,159,0,1,2,15,1,98,10,10,10,10,10,10,1,strict,9.08
7214920,870,within a few hours,100%,56%,0,1,1,South End,Boston,Condominium,Entire home/apt,3,1,2,2,Real Bed,250,0,1,3,50,1,92,10,10,10,10,10,9,0,flexible,0.92
7755144,651,within a few hours,100%,100%,0,1,0,South End,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,225,1,1,2,35,2,98,10,10,10,10,10,10,0,strict,1.94
10391455,1139,within an hour,100%,94%,1,6,1,South End,Boston,Apartment,Private room,2,1,1,1,Pull-out Sofa,75,1,0,1,25,3,96,10,10,10,10,10,10,0,moderate,1.3
5639731,1863,within a day,98%,68%,0,24,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,144,1,1,1,0,2,83,9,8,8,8,9,8,0,strict,0.73
9574727,1628,within a few hours,100%,0%,0,1,1,South End,Boston,Apartment,Entire home/apt,1,1,0,1,Real Bed,170,1,1,1,35,4,100,10,10,10,10,9,10,0,strict,0.38
6134013,2194,within a few hours,100%,100%,1,1,1,South End,Boston,House,Private room,2,1,1,1,Real Bed,120,0,0,1,0,2,98,10,10,10,10,10,10,0,moderate,3
14522631,239,within an hour,100%,100%,1,2,1,South End,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,139,0,1,2,15,1,100,10,10,10,10,10,10,1,strict,2
4461846,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,147,0,1,1,0,7,75,8,10,10,10,10,8,0,strict,0.25
6444303,1803,within an hour,100%,94%,1,6,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,217,1,1,2,100,2,99,10,10,10,10,10,9,0,strict,1.37
824244,1488,within a day,100%,100%,0,2,0,South End,Boston,Apartment,Private room,4,1,1,1,Real Bed,95,0,0,1,0,5,,,,,,,,0,flexible,
22208,2732,within a few hours,89%,45%,0,558,1,South End,Boston,Apartment,Entire home/apt,2,1,,1,Real Bed,225,0,0,2,0,3,90,10,9,10,10,9,9,0,super_strict_30,0.05
7575052,1162,within a few hours,100%,75%,0,11,1,South End,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,200,0,1,1,0,1,97,10,10,10,10,10,9,0,strict,1.73
11060140,380,within a day,77%,33%,0,16,0,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,189,0,0,1,0,2,,,,,,,,0,strict,
14125957,529,within an hour,100%,100%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,0,1,1,0,2,97,10,10,10,10,10,10,0,strict,7
12587887,255,within a day,90%,92%,0,1,1,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,279,0,1,4,0,3,100,10,10,10,10,10,10,0,strict,1.13
1038465,2501,within a few hours,100%,96%,0,5,1,South End,Boston,House,Private room,1,1,1,1,Real Bed,135,0,1,1,12,1,88,9,9,9,9,10,9,0,moderate,3.92
12653367,976,within an hour,100%,100%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,1,1,1,0,3,,,,,,,,0,strict,0.24
8753913,484,within an hour,100%,90%,1,1,0,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,240,1,1,4,25,2,96,10,10,10,10,10,9,0,flexible,2.4
9949819,631,N/A,,,0,1,1,South End,Boston,Apartment,Shared room,2,1.5,1,1,Real Bed,77,0,0,2,50,1,100,10,10,10,10,10,10,0,flexible,0.24
2495047,1391,within an hour,100%,100%,1,6,0,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,160,1,1,2,40,27,88,10,10,10,9,10,8,0,strict,0.33
9853959,391,N/A,,,0,1,0,South End,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,195,0,1,4,15,2,,,,,,,,0,strict,
10671192,472,within a few hours,100%,95%,1,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,1,1,1,0,1,100,10,9,10,10,10,10,0,strict,6.61
9446242,1529,N/A,,,0,1,1,South End,Boston,Apartment,Private room,1,1,1,1,Real Bed,150,0,1,1,0,14,,,,,,,,0,flexible,
9474436,413,within a few hours,100%,64%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,228,1,1,2,25,2,95,10,10,10,10,10,10,0,moderate,1.34
1200502,1318,within a few hours,100%,89%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,145,0,1,2,10,2,87,9,9,8,8,10,9,0,strict,0.96
9757412,397,within an hour,100%,100%,1,1,1,South End,Boston,Apartment,Private room,1,1,1,1,Real Bed,89,0,1,1,0,1,96,10,10,10,10,9,10,0,strict,1.7
7508063,1734,within a day,100%,100%,0,2,1,South End,Boston,Apartment,Entire home/apt,6,1,2,2,Real Bed,238,0,1,4,10,1,96,10,9,10,10,9,9,0,flexible,0.68
7901248,504,within an hour,100%,100%,0,1,0,South End,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,161,1,1,1,0,2,93,9,10,10,10,9,9,1,strict,1.73
14094279,166,within an hour,100%,100%,0,1,1,South End,Boston,Apartment,Private room,2,2,1,1,Real Bed,149,0,1,2,0,1,100,10,10,10,10,10,10,1,moderate,8.78
7114655,2259,within a few hours,100%,0%,0,1,1,South End,Boston,Condominium,Entire home/apt,5,1,2,5,Real Bed,300,1,1,2,50,2,90,9,9,10,10,9,7,0,strict,0.29
8815257,1346,within an hour,100%,100%,0,4,1,South End,Boston,Apartment,Entire home/apt,6,2,2,3,Real Bed,177,1,1,1,0,2,93,9,9,9,9,9,9,1,moderate,3.08
2215762,1391,within an hour,100%,100%,1,6,0,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,1,1,2,40,32,99,9,10,10,10,10,9,0,strict,0.56
14372667,710,within a few hours,100%,100%,0,1,0,South End,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,240,0,1,1,0,1,100,10,10,10,10,10,10,0,flexible,1
3903273,1705,N/A,,,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,1,0,1,0,7,95,10,10,10,10,10,10,1,strict,0.23
12979965,487,within an hour,100%,98%,0,5,1,South End,Boston,Condominium,Private room,2,1.5,1,1,Real Bed,125,1,1,1,69,2,93,9,10,9,9,9,9,0,moderate,0.84
13078164,795,within a few hours,90%,100%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,0,1,1,0,1,,,,,,,,0,moderate,
5067019,717,within a day,100%,100%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1.5,2,2,Real Bed,150,1,1,1,0,1,100,10,10,10,10,10,10,0,moderate,0.16
5640375,1863,within a day,98%,68%,0,24,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,122,1,1,1,0,2,84,9,9,9,9,10,8,0,strict,1.14
14405817,888,N/A,,,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,0,1,1,0,2,,,,,,,,1,strict,
14589471,1608,within an hour,100%,100%,0,4,0,South End,Boston,Bed & Breakfast,Private room,2,1,1,1,Real Bed,325,0,0,1,0,1,,,,,,,,0,strict,
13713445,609,within an hour,100%,91%,0,37,0,South End,Boston,Townhouse,Private room,2,1,1,1,Real Bed,170,0,1,1,0,3,100,10,10,10,10,10,8,0,strict,0.7
13078068,446,within a day,100%,50%,0,1,0,South End,Boston,Condominium,Entire home/apt,2,1,1,1,Real Bed,160,0,1,1,0,5,90,10,8,10,10,10,9,0,flexible,0.6
7095658,551,within a few hours,100%,100%,0,2,0,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,199,0,1,1,0,2,90,9,7,10,10,8,9,0,flexible,0.15
8096900,525,within a day,89%,17%,0,1,1,South End,Boston,Apartment,Entire home/apt,4,1,2,1,Real Bed,160,0,1,2,25,1,90,10,10,10,10,9,9,0,moderate,0.49
6426364,1162,within a few hours,100%,75%,0,11,1,South End,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,200,0,1,1,0,1,95,10,10,10,10,10,9,0,strict,1.66
4787233,1433,within a day,100%,0%,0,3,1,South End,Boston,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,200,1,1,2,40,1,93,10,9,10,10,10,10,0,strict,0.41
7916575,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,0,1,1,0,7,,,,,,,,0,strict,
12094488,279,within a day,100%,100%,0,2,0,South End,Boston,Condominium,Entire home/apt,2,1,2,2,Real Bed,350,1,1,1,0,2,100,10,10,10,10,10,10,0,flexible,0.63
8211468,1479,within a day,100%,63%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,139,0,1,1,0,1,95,10,10,10,10,10,10,0,moderate,0.74
1428355,1270,within a few hours,100%,51%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,80,1,1,2,20,1,96,10,10,10,10,10,10,0,moderate,1.66
12290886,609,within an hour,100%,91%,0,37,0,South End,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,215,0,1,2,25,3,80,9,10,10,10,10,10,0,strict,1.09
526970,2501,within a few hours,100%,96%,0,5,1,South End,Boston,House,Private room,2,1,1,1,Real Bed,130,0,1,1,12,1,90,9,8,9,9,10,9,0,moderate,2
2395326,1052,within an hour,100%,100%,1,2,1,South End,Boston,Condominium,Entire home/apt,2,1,1,1,Real Bed,183,0,1,2,0,1,97,10,9,10,10,10,10,0,strict,4.41
10734159,844,within an hour,99%,81%,0,30,1,South End,Boston,Apartment,Entire home/apt,8,1,2,2,Real Bed,188,1,1,4,50,2,98,10,10,10,10,10,10,0,strict,3.61
8014383,609,within an hour,100%,91%,0,37,0,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,215,0,1,1,0,3,80,8,8,10,9,10,8,0,strict,0.5
4609785,938,within a day,80%,50%,0,1,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,75,0,0,1,0,1,93,9,9,10,9,9,9,0,flexible,2.82
5867761,1336,N/A,,,0,1,0,South End,Boston,Apartment,Private room,1,1,1,1,Real Bed,45,0,0,1,0,1,,,,,,,,0,flexible,
5834930,1256,within an hour,90%,50%,0,1,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,125,0,1,1,0,1,85,9,8,9,10,10,9,0,flexible,0.24
8309604,1511,within a day,50%,50%,0,2,1,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,290,0,1,2,15,2,100,10,10,10,10,10,10,0,moderate,0.09
7965521,820,within an hour,100%,96%,0,2,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,215,1,1,1,0,1,99,10,10,10,10,10,9,0,moderate,1.41
1401625,2732,within a few hours,89%,45%,0,558,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,255,0,0,1,0,2,100,10,9,10,9,10,9,0,super_strict_30,0.11
11470818,605,within a few hours,90%,73%,0,2,0,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,1,1,4,0,2,100,10,10,9,10,10,10,0,strict,1.37
13928400,436,within an hour,100%,94%,0,7,1,South End,Boston,Apartment,Private room,2,1,1,1,Real Bed,169,0,1,2,49,2,,,,,,,,1,moderate,
11634638,1527,a few days or more,0%,100%,0,1,1,South End,Boston,Apartment,Private room,1,1,1,1,Real Bed,140,0,0,1,0,1,,,,,,,,0,moderate,
8406972,1139,within an hour,100%,94%,1,6,1,South End,Boston,Apartment,Entire home/apt,5,1,1,1,Real Bed,250,1,1,2,25,3,98,10,10,10,10,10,10,0,strict,0.84
5768819,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,155,0,1,1,0,7,87,7,8,8,9,9,8,0,strict,0.25
5588537,665,within an hour,100%,43%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,2,1,Real Bed,200,1,1,1,0,1,100,10,10,10,10,10,10,0,strict,0.37
10656899,1433,within a day,100%,0%,0,3,1,South End,Boston,Apartment,Private room,2,1.5,1,1,Real Bed,119,1,1,1,12,1,93,10,10,10,10,9,9,0,strict,1.13
6276572,1091,within an hour,100%,23%,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,189,0,1,1,25,2,96,10,9,10,10,10,9,0,moderate,1.03
625012,1616,within an hour,100%,100%,0,1,0,South End,Boston,Apartment,Private room,2,1.5,1,1,Real Bed,250,0,1,1,27,2,96,9,10,10,10,10,10,1,strict,2.47
13912472,177,within an hour,100%,100%,0,5,1,South End,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,254,0,1,1,0,2,98,10,10,10,10,10,9,1,super_strict_30,5.11
7342489,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,225,0,1,1,0,7,,,,,,,,0,strict,
6850880,815,within a few hours,100%,91%,0,52,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,137,0,1,1,0,7,80,8,10,10,10,10,8,0,strict,0.28
7325084,983,N/A,,,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,0,1,Real Bed,146,0,0,1,0,1,60,6,10,10,6,10,10,0,flexible,0.07
705919,2089,within a few hours,100%,87%,1,12,0,South End,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,199,0,0,2,25,3,96,10,10,10,9,10,9,0,strict,0.65
5932402,1712,N/A,,,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,190,0,0,1,0,6,,,,,,,,0,moderate,
901914,1439,N/A,,,0,1,1,South End,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,249,0,0,1,0,1,,,,,,,,0,flexible,
